dataset,dim,epochs,lr,dropout,it_time_s,embed_time_s,total_time_s,train_acc,val_acc,test_acc,train_f1_macro,val_f1_macro,test_f1_macro,train_auc_macro,val_auc_macro,test_auc_macro,peak_tracemalloc_mb,rss_before_mb,rss_after_mb
MUTAG,128,200,0.0005,0.0,3.4234867095947266,0.027538537979125977,3.4510252475738525,0.7333333333333333,0.7894736842105263,0.6842105263157895,0.6114996114996115,0.6833333333333333,0.40625,0.9094870271340859,0.858974358974359,0.8205128205128206,1.1180591583251953,1706.26171875,1706.88671875
MUTAG,128,200,0.0005,0.4,4.125666379928589,0.026973962783813477,4.152640342712402,0.7733333333333333,0.7894736842105263,0.7368421052631579,0.689327485380117,0.6833333333333333,0.5622119815668203,0.9088928500693206,0.7307692307692307,0.858974358974359,1.1935710906982422,1706.88671875,1707.26171875
MUTAG,128,500,0.001,0.0,3.8191702365875244,0.028348445892333984,3.8475186824798584,0.74,0.7894736842105263,0.6842105263157895,0.6329757199322417,0.6833333333333333,0.40625,0.8655179243414537,0.6794871794871795,0.7115384615384616,1.169449806213379,1707.26171875,1707.26171875
MUTAG,128,500,0.001,0.4,5.364518165588379,0.026947498321533203,5.391465663909912,0.72,0.7894736842105263,0.7894736842105263,0.573055028462998,0.6833333333333333,0.6833333333333333,0.9154287977817389,0.8333333333333334,0.8461538461538463,1.196640968322754,1707.26171875,1707.38671875
MUTAG,128,500,0.0005,0.0,4.115729570388794,0.026672840118408203,4.142402410507202,0.76,0.8421052631578947,0.6842105263157895,0.7242647058823529,0.8080808080808081,0.5928571428571429,0.8704693998811646,0.8717948717948718,0.7307692307692308,1.1238059997558594,1707.38671875,1707.63671875
MUTAG,128,500,0.0005,0.4,3.596734046936035,0.0276334285736084,3.6243674755096436,0.7733333333333333,0.7894736842105263,0.7368421052631579,0.689327485380117,0.6833333333333333,0.5622119815668203,0.8892850069320658,0.7307692307692308,0.8461538461538461,1.1729393005371094,1707.63671875,1707.63671875
MUTAG,256,200,0.001,0.0,3.5878775119781494,0.028295040130615234,3.6161725521087646,0.7266666666666667,0.7894736842105263,0.6842105263157895,0.6060470181282429,0.6833333333333333,0.5928571428571429,0.8917607447019211,0.6666666666666666,0.6923076923076923,1.6223344802856445,1708.51171875,1715.19140625
MUTAG,256,200,0.001,0.4,4.133940696716309,0.0277099609375,4.161650657653809,0.72,0.7894736842105263,0.7368421052631579,0.5828919491525424,0.6833333333333333,0.5622119815668203,0.912259853436324,0.7307692307692308,0.8846153846153846,1.571751594543457,1716.56640625,1719.06640625
MUTAG,256,200,0.0005,0.0,3.6535842418670654,0.027777671813964844,3.6813619136810303,0.7266666666666667,0.7894736842105263,0.7368421052631579,0.6996336996336996,0.7285714285714285,0.7076923076923077,0.8070905129728659,0.7564102564102565,0.7179487179487178,1.6407651901245117,1719.06640625,1717.44140625
MUTAG,256,200,0.0005,0.4,3.811012029647827,0.029447317123413086,3.8404593467712402,0.7733333333333333,0.7894736842105263,0.7368421052631579,0.6950490313322172,0.6833333333333333,0.5622119815668203,0.894830659536542,0.6923076923076923,0.8461538461538463,1.6411104202270508,1717.44140625,1719.44140625
